time_from_target_start_s,wall_time_s,controller_clock_s,fault_code,armed,stop_request,policy_output_numeric,heartbeat,raw_candidate,statusword,controlword,drive_state_internal,mode_command,actual_torque_raw,ethercat_init,safe_command_raw,pre_integer_command_raw,pdo_command_int16_raw,mapping_error_raw,q_link_rad,dq_link_rad_s,theta_joint_rad,dtheta_joint_rad_s,external_target_rad,atomic_safe_applied_error_raw,atomic_applied_pdo_error_raw,atomic_chain_error_raw
9.288000000000002,21.8463511,21.821,0,1,0,16.4340515136719,21828,16.4298038482666,4279,0,4,10,14,0,16.4243278503418,16.4236927032471,16,0,1.04646251873574,-4.41459274043154e-05,1.02601838978519,0,1.0471975511966,0,0.420383453369141,0.420383453369141
9.316,21.8735567,21.849,0,1,0,16.4643974304199,21854,16.3688812255859,4279,0,4,10,17,0,16.41943359375,16.4823722839355,16,0,1.04646251873574,-0.000475001944778342,1.02601838978519,0,1.0471975511966,0,0.44676399230957,0.443996429443359
9.344,21.9010125,21.877,0,1,0,16.4273567199707,21882,16.425594329834,4279,0,4,10,24,0,16.4224796295166,16.4220237731934,16,0,1.04646251873574,-2.88514711428434e-05,1.02601838978519,0,1.0471975511966,0,0.419631958007813,0.308187484741211
9.371,21.9301512,21.904,0,1,0,16.4574584960938,21909,16.4519882202148,4279,0,4,10,12,0,16.3165512084961,16.3441581726074,16,0,1.04646251873574,-0.000801636168944242,1.02601838978519,-0.000746379893143967,1.0471975511966,0,0.343076705932617,0.384208679199219
9.4,21.9575242,21.933,0,1,0,16.4460201263428,21939,16.4430389404297,4279,0,4,10,14,0,16.3973426818848,16.3973426818848,16,0,1.04646251873574,-0.000532554686060394,1.02602605968913,4.79030859423801e-09,1.0471975511966,0,0.442779541015625,0.32841682434082
9.427999999999999,21.9835514,21.961,0,1,0,16.458475112915,21966,16.4497222900391,4279,0,4,10,17,0,16.4341583251953,16.4318828582764,16,0,1.04646251873574,-0.000159171574978245,1.02602605968913,0,1.0471975511966,0,0.420951843261719,0.419925689697266
9.453999999999999,22.008882,21.987,0,1,0,16.4137516021729,21991,16.4134197235107,4279,0,4,10,8,0,16.4121398925781,16.4119567871094,16,0,1.04646251873574,-1.30520975289983e-05,1.02602605968913,0,1.0471975511966,0,0.411056518554688,0.410982131958008
9.479000000000001,22.0371219,22.012,0,1,0,16.3912124633789,22017,16.456184387207,4279,0,4,10,17,0,16.4041576385498,16.4098873138428,16,0,1.04646251873574,-0.000522580886581636,1.02602605968913,0,1.0471975511966,0,0.442173004150391,0.439130783081055
9.512000000000002,22.068505,22.045,0,1,0,16.4160137176514,22050,16.4154605865479,4279,0,4,10,14,0,16.4130783081055,16.4127979278564,16,0,1.04646251873574,-2.12733782518626e-05,1.02602605968913,0,1.0471975511966,0,0.411474227905273,0.411350250244141
9.544000000000002,22.1004203,22.077,0,1,0,16.3679389953613,22082,16.3872299194336,4279,0,4,10,15,0,16.4441947937012,16.4409484863281,16,0,1.04646251873574,-0.00022580936047234,1.02602605968913,0,1.0471975511966,0,0.381519317626953,0.381519317626953
9.576000000000002,22.1322883,22.109,0,1,0,16.4267463684082,22114,16.425163269043,4279,0,4,10,14,0,16.3312358856201,16.34641456604,16,0,1.04646251873574,-0.000666289912715001,1.02603372959307,-0.00206539444570808,1.0471975511966,0,0.452362060546875,0.452362060546875
9.607999999999999,22.1645206,22.141,0,1,0,16.3859481811523,22146,16.4487571716309,4279,0,4,10,14,0,16.4316234588623,16.4289073944092,16,0,1.04646251873574,-0.000193744993111977,1.02603372959307,1.16394858196145e-08,1.0471975511966,0,0.414421081542969,0.413295745849609
9.635,22.1925349,22.168,0,1,0,16.4061183929443,22174,16.4054756164551,4279,0,4,10,8,0,16.4043254852295,16.4041595458984,16,0,1.04646251873574,-1.17680108360219e-05,1.02603372959307,0,1.0471975511966,0,0.403274536132813,0.403205871582031
9.662,22.2203417,22.195,0,1,0,16.4027900695801,22200,16.4027671813965,4279,0,4,10,14,0,16.4026546478271,16.4026527404785,16,0,1.04646251873574,-7.14785301170195e-07,1.02603372959307,0,1.0471975511966,0,0.402589797973633,0.402589797973633
